identifier,abs_difference,raw_difference,normalized_diff_old_mean,reason
40932078,14.479638009049772,14.479638009049772,0.0495410942302378,subordinate_proposition_dist
38923723,1.6875292973836349,1.6875292973836349,0.0420647283250242,upos_dist_PART
32082757,13.0,13.0,0.0298241607588072,subordinate_proposition_dist
21578985,0.6987179487179485,-0.6987179487179485,0.0349133350595613,verbal_head_per_sent
40591978,4.672530099906073,4.672530099906073,0.050673859343423,upos_dist_PUNCT
37626728,12.727272727272734,12.727272727272734,0.0546614249206282,subordinate_proposition_dist
35320436,0.7999999999999998,-0.7999999999999998,0.0360013177509058,verbal_head_per_sent
33286811,22.22222222222222,22.22222222222222,0.0540357137955503,verbs_form_dist_Fin
38408698,3.0386006837266413,-3.0386006837266413,0.0387001062836326,upos_dist_ADP
37739424,4.30478476076196,-4.30478476076196,0.0473859804755188,upos_dist_PUNCT
39524044,2.9691823299303497,-2.9691823299303497,0.0295343207852807,upos_dist_PUNCT
34305355,23.636363636363637,23.636363636363637,0.0292364225847762,subordinate_proposition_dist
36462016,0.6893939393939397,0.6893939393939397,0.0258220891592608,verbal_head_per_sent
17311146,1.9037979564295355,1.9037979564295355,0.0287706747087994,upos_dist_ADJ
38995832,5.712093509207261,5.712093509207261,0.0384479067599706,upos_dist_ADP
35679824,1.9595580571190323,-1.9595580571190323,0.0403777238009211,upos_dist_ADJ
33006631,32.14285714285714,32.14285714285714,0.0284157816763603,verbs_form_dist_Fin
30038666,2.823608819559023,-2.823608819559023,0.0296650390335298,upos_dist_ADJ
30863024,1.3353877760657422,1.3353877760657422,0.054661912386743,upos_dist_PART
35130232,10.0,10.0,0.0432526713101491,subordinate_proposition_dist
39437451,0.8888888888888888,0.8888888888888888,0.0554755939950904,verbal_head_per_sent
24391800,23.152709359605904,23.152709359605904,0.0403816065722421,verbs_form_dist_Fin
40422922,3.164893617021276,-3.164893617021276,0.0388873850728627,upos_dist_PUNCT
19508672,0.9555555555555556,0.9555555555555556,0.0336078101355608,verbal_head_per_sent
39528160,9.523809523809526,9.523809523809526,0.0291926994373893,subordinate_proposition_dist
39682388,3.284198021040126,3.284198021040126,0.0361424679830703,upos_dist_PUNCT
36062299,1.5,1.5,0.0460034613002707,verbal_head_per_sent
38209567,2.112582561651565,-2.112582561651565,0.030670955647987,upos_dist_PART
35554452,3.402029741117832,-3.402029741117832,0.0340796280923619,upos_dist_ADJ
18879593,1.494949494949495,1.494949494949495,0.0342017907059925,verbal_head_per_sent
38600260,1.659528008734358,-1.659528008734358,0.030153032647496,upos_dist_PART
40668019,0.1,0.1,0.0549800514187392,ttr_lemma_chunks_100
32674395,2.0483808037456104,-2.0483808037456104,0.0336608951629114,upos_dist_ADP
28673297,2.4204553616318325,-2.4204553616318325,0.044101353029407,upos_dist_ADJ
34483451,25.161290322580648,25.161290322580648,0.0476531315984062,verbs_form_dist_Fin
40494198,24.444444444444443,24.444444444444443,0.0459184744618542,verbs_form_dist_Fin
39274210,3.0101892285298404,3.0101892285298404,0.0341510600747563,upos_dist_PART
18840168,2.0046499612503244,-2.0046499612503244,0.0345555863270421,upos_dist_ADP
22604251,1.2307692307692308,-1.2307692307692308,0.0388276058907188,verbal_head_per_sent
32109292,2.5751072961373387,-2.5751072961373387,0.0313445758420805,upos_dist_PART
32212262,22.16748768472905,22.16748768472905,0.0371777536688448,verbs_form_dist_Fin
37435356,2.2321428571428568,-2.2321428571428568,0.0326321754093247,upos_dist_ADJ
32084371,15.043290043290028,15.043290043290028,0.055420927583612,subordinate_proposition_dist
32236123,20.0,20.0,0.0461774964649447,verbs_form_dist_Fin
36787658,4.076153282889919,4.076153282889919,0.0357533031406795,upos_dist_PUNCT
33421093,0.5666666666666669,-0.5666666666666669,0.0432453559829637,verbal_head_per_sent
25980922,19.65217391304348,19.65217391304348,0.0278663025979493,verbs_form_dist_Fin
35599463,19.04761904761905,19.04761904761905,0.0365580238166765,verbs_form_dist_Fin
34908991,0.4909090909090907,0.4909090909090907,0.0355092938224506,verbal_head_per_sent
33565992,8.974358974358978,8.974358974358978,0.0481953958143571,subordinate_proposition_dist
32620529,50.0,50.0,0.0356568688851503,verbs_form_dist_Fin
35090296,5.220883534136546,-5.220883534136546,0.0312983901847253,upos_dist_ADJ
32928071,0.5,0.5,0.0330213402632291,verbal_head_per_sent
40728622,3.9716312056737575,3.9716312056737575,0.0469987806749802,upos_dist_PUNCT
39452245,0.12,0.12,0.040177292822451,ttr_lemma_chunks_100
40935890,8.152115114140432,-8.152115114140432,0.040696501103961,upos_dist_ADJ
39132147,2.3532172725721114,-2.3532172725721114,0.0290352613462951,upos_dist_ADP
40351158,3.225806451612904,3.225806451612904,0.0330406524483983,upos_dist_ADP
34172456,3.7266247700797055,-3.7266247700797055,0.041046071942077,upos_dist_ADJ
29587084,3.963578927808232,-3.963578927808232,0.0624927955388942,upos_dist_PART
34090971,3.953252032520326,-3.953252032520326,0.0458164321397662,upos_dist_ADJ
40338890,2.2454721294179727,-2.2454721294179727,0.0274182097866979,upos_dist_ADP
36957911,2.886292291594005,2.886292291594005,0.0259538402727079,upos_dist_ADP
34104752,4.001554001554,-4.001554001554,0.047339947794601,upos_dist_ADP
37603685,0.583333333333333,-0.583333333333333,0.037526521630139,verbal_head_per_sent
27112468,7.692307692307693,-7.692307692307693,0.0360233179923138,subordinate_proposition_dist
39848004,35.21505376344085,35.21505376344085,0.0500449858788981,verbs_form_dist_Fin
36338306,1.5502752825268038,-1.5502752825268038,0.0432217162573299,upos_dist_PART
40774614,2.191775796926011,-2.191775796926011,0.0227598273346259,upos_dist_ADP
28423257,4.388403817699949,4.388403817699949,0.0467869135911417,upos_dist_ADJ
34108746,29.841897233201585,29.841897233201585,0.0418193108234718,verbs_form_dist_Fin
36133194,3.337529343721293,-3.337529343721293,0.0423496052457839,upos_dist_PUNCT
34904289,8.417508417508415,-8.417508417508415,0.0417468812585351,subordinate_proposition_dist
28277119,33.333333333333336,33.333333333333336,0.0487287147781982,verbs_mood_dist_Imp
39139781,3.3056129446691784,-3.3056129446691784,0.0296687642091309,upos_dist_PART
32140640,12.5,12.5,0.0602906021006579,verbs_mood_dist_Imp
40012397,2.6068631355369707,2.6068631355369707,0.0464870578591022,upos_dist_ADP
39072206,0.5818181818181816,0.5818181818181816,0.0539286515226633,verbal_head_per_sent
36686616,29.77777777777778,29.77777777777778,0.0277571933875484,verbs_form_dist_Fin
38443035,10.0,10.0,0.0362709818388252,verbs_mood_dist_Imp
25708023,4.060390097524381,-4.060390097524381,0.0428574703357337,upos_dist_ADP
38516401,2.0259575815131363,2.0259575815131363,0.0435494833923325,upos_dist_ADP
34472051,2.225,2.225,0.0533767564734506,upos_dist_PUNCT
13919436,4.1925279301645775,-4.1925279301645775,0.0478253872532773,upos_dist_ADJ
35596868,2.899364010475122,-2.899364010475122,0.041648839511548,upos_dist_PART
35516107,13.620689655172413,-13.620689655172413,0.0330137468084317,subordinate_proposition_dist
35101209,0.7373737373737379,0.7373737373737379,0.0387897931091732,verbal_head_per_sent
21175466,2.62885466009976,2.62885466009976,0.0404074703868451,upos_dist_PUNCT
37222204,3.043831168831169,3.043831168831169,0.0321867785424219,upos_dist_ADJ
36775694,1.262626262626263,-1.262626262626263,0.0486925975632265,verbal_head_per_sent
36624843,9.0,-9.0,0.0412990304231365,subordinate_proposition_dist
32852568,2.1142857142857143,-2.1142857142857143,0.0370518896589755,upos_dist_PART
40163075,1.2000000000000002,-1.2000000000000002,0.0307904946013485,verbal_head_per_sent
35004296,2.3149735921530965,2.3149735921530965,0.0294237755570044,upos_dist_ADP
