identifier,abs_difference,raw_difference,reason
39132001,0.665,0.665,ttr_lemma_chunks_200
36575104,17.44444444444444,17.44444444444444,tokens_per_sent
37785737,7.0,7.0,n_sentences
40702762,17.214285714285715,-17.214285714285715,tokens_per_sent
34220634,18.166666666666657,-18.166666666666657,tokens_per_sent
39012388,0.66,0.66,ttr_lemma_chunks_200
36101011,0.2099999999999999,0.2099999999999999,ttr_form_chunks_100
37005520,0.72,0.72,ttr_form_chunks_200
28889748,0.66,0.66,ttr_lemma_chunks_200
20679454,0.2199999999999999,0.2199999999999999,ttr_form_chunks_100
36224015,47.0,-47.0,n_tokens
39686272,0.1361283982967573,0.1361283982967573,lexical_density
38349854,0.715,0.715,ttr_form_chunks_200
39778579,0.69,0.69,ttr_form_chunks_200
36340447,0.9045454545454544,-0.9045454545454544,char_per_tok
35618644,0.705,0.705,ttr_lemma_chunks_200
32213997,0.2099999999999999,0.2099999999999999,ttr_form_chunks_100
32297860,17.647058823529413,17.647058823529413,subj_post
35354845,0.287491919844861,0.287491919844861,lexical_density
25623513,9.816452134129737,-9.816452134129737,upos_dist_DET
32864958,17.647058823529413,17.647058823529413,subj_post
39745346,57.0,-57.0,n_tokens
39495103,17.6,-17.6,tokens_per_sent
29013286,20.0,20.0,subj_post
31795340,16.670329670329668,-16.670329670329668,tokens_per_sent
30361943,17.647058823529413,17.647058823529413,subj_post
36432644,7.0,7.0,n_sentences
35713632,9.452242905096128,-9.452242905096128,upos_dist_DET
39817059,0.645,-0.645,ttr_lemma_chunks_200
39035311,8.144966847498495,-8.144966847498495,upos_dist_DET
13287216,0.22,0.22,ttr_form_chunks_100
34293707,48.0,-48.0,n_tokens
27578248,17.670329670329668,-17.670329670329668,tokens_per_sent
35839640,16.65934065934066,-16.65934065934066,tokens_per_sent
37018335,9.151748055112945,-9.151748055112945,upos_dist_DET
39775702,1.0369182126749434,-1.0369182126749434,char_per_tok
36671513,0.695,0.695,ttr_form_chunks_200
39086670,0.2299999999999999,0.2299999999999999,ttr_form_chunks_100
38215739,0.9076634237924556,-0.9076634237924556,char_per_tok
27459498,0.645,0.645,ttr_lemma_chunks_200
39487199,0.695,0.695,ttr_form_chunks_200
25299902,0.38,-0.38,ttr_form_chunks_100
40908204,9.071729957805909,-9.071729957805909,upos_dist_DET
39501648,7.0,7.0,n_sentences
25557901,21.428571428571427,21.428571428571427,subj_post
39459357,0.35,0.35,ttr_form_chunks_100
38950506,17.0,-17.0,tokens_per_sent
35713664,1.0010394540606509,-1.0010394540606509,char_per_tok
35666644,7.0,7.0,n_sentences
23481391,55.0,-55.0,n_tokens
35160484,0.9435100237852528,-0.9435100237852528,char_per_tok
34781777,9.28304787000439,-9.28304787000439,upos_dist_DET
18900042,16.523809523809526,-16.523809523809526,tokens_per_sent
40351697,10.090956712224392,-10.090956712224392,upos_dist_DET
36675485,1.3702544381344186,-1.3702544381344186,char_per_tok
12908161,0.1194900247904615,0.1194900247904615,lexical_density
36825239,1.3268098709601963,-1.3268098709601963,char_per_tok
36513480,18.75,18.75,subj_post
17553610,50.0,-50.0,n_tokens
38235564,49.0,-49.0,n_tokens
38701327,9.0,9.0,n_sentences
35561203,0.1185867895545315,-0.1185867895545315,lexical_density
30695528,0.69,0.69,ttr_lemma_chunks_200
40721991,0.2799999999999999,0.2799999999999999,ttr_form_chunks_100
30083992,8.0,8.0,n_sentences
37572377,9.66192921972842,-9.66192921972842,upos_dist_DET
40496707,47.0,-47.0,n_tokens
38930619,18.181818181818183,18.181818181818183,subj_post
31581609,0.67,0.67,ttr_lemma_chunks_200
35867473,45.0,-45.0,n_tokens
35956639,0.71,0.71,ttr_form_chunks_200
27409453,0.1999999999999999,0.1999999999999999,ttr_form_chunks_100
34054771,0.9752496489311904,-0.9752496489311904,char_per_tok
38100261,45.0,-45.0,n_tokens
34454595,45.0,-45.0,n_tokens
39952371,9.705527677286344,-9.705527677286344,upos_dist_DET
38172433,0.19,0.19,ttr_form_chunks_100
23663286,0.64,0.64,ttr_lemma_chunks_200
36949610,8.553280467116426,-8.553280467116426,upos_dist_DET
13738577,107.0,107.0,n_tokens
33841956,27.77777777777778,27.77777777777778,subj_post
29145821,0.19,0.19,ttr_form_chunks_100
29495351,0.705,0.705,ttr_form_chunks_200
13587999,0.9239171023151612,-0.9239171023151612,char_per_tok
19460868,0.685,0.685,ttr_form_chunks_200
38459109,1.1591782441619864,-1.1591782441619864,char_per_tok
27577143,1.0526936026936022,-1.0526936026936022,char_per_tok
34902406,1.641708743024182,-1.641708743024182,char_per_tok
34271712,95.65217391304348,-95.65217391304348,subj_post
33334131,0.1247417765771492,0.1247417765771492,lexical_density
39012757,0.1390916848392908,0.1390916848392908,lexical_density
38968440,0.1193914160428755,-0.1193914160428755,lexical_density
36518989,22.22222222222222,22.22222222222222,subj_post
35210714,11.0,11.0,n_sentences
31577818,1.149543682438419,-1.149543682438419,char_per_tok
38873671,0.9333653657151596,-0.9333653657151596,char_per_tok
30311818,23.529411764705884,23.529411764705884,subj_post
37467148,0.1228960667985057,0.1228960667985057,lexical_density
39676650,0.1337499999999999,0.1337499999999999,lexical_density
34903213,0.1618034447821681,0.1618034447821681,lexical_density
17842926,0.2,0.2,ttr_form_chunks_100
34218396,0.755,0.755,ttr_form_chunks_200
36725591,16.772727272727273,-16.772727272727273,tokens_per_sent
39760494,10.484868325331004,-10.484868325331004,upos_dist_DET
39030696,0.635,0.635,ttr_lemma_chunks_200
38299179,60.0,-60.0,n_tokens
38114047,7.0,7.0,n_sentences
29253205,0.1220783890686804,0.1220783890686804,lexical_density
35916268,25.0,25.0,subj_post
32476776,54.0,-54.0,n_tokens
32005704,0.695,-0.695,ttr_form_chunks_200
35499149,0.64,0.64,ttr_lemma_chunks_200
39151842,207.27272727272728,-207.27272727272728,tokens_per_sent
37983178,9.0,9.0,n_sentences
35687096,8.328736900165472,-8.328736900165472,upos_dist_DET
19311871,64.33333333333333,-64.33333333333333,tokens_per_sent
38674197,0.1291177429876059,-0.1291177429876059,lexical_density
36265397,0.2,0.2,ttr_form_chunks_100
37951140,54.0,-54.0,n_tokens
32358268,42.25,-42.25,tokens_per_sent
39086753,0.1633497536945812,0.1633497536945812,lexical_density
36905698,20.91666666666667,-20.91666666666667,tokens_per_sent
34747379,0.1190710275064997,0.1190710275064997,lexical_density
36852611,0.68,0.68,ttr_form_chunks_200
17968832,1.0342693236714977,-1.0342693236714977,char_per_tok
29547598,17.4047619047619,-17.4047619047619,tokens_per_sent
39690692,1.0189101883945204,-1.0189101883945204,char_per_tok
40065179,30.75,30.75,tokens_per_sent
27243233,24.0,24.0,subj_post
40835470,9.0,9.0,n_sentences
28286068,0.665,0.665,ttr_lemma_chunks_200
36937597,1.1820022400275696,-1.1820022400275696,char_per_tok
32890057,0.2099999999999999,0.2099999999999999,ttr_form_chunks_100
39848536,0.685,0.685,ttr_form_chunks_200
19226956,9.69592656339644,-9.69592656339644,upos_dist_DET
38497382,20.0,20.0,subj_post
38597446,0.28,0.28,ttr_form_chunks_100
39536678,0.64,0.64,ttr_lemma_chunks_200
29548729,7.0,7.0,n_sentences
37419778,8.20999343045948,-8.20999343045948,upos_dist_DET
40086052,0.26,0.26,ttr_form_chunks_100
34676259,0.1241478047450231,0.1241478047450231,lexical_density
35388892,0.65,-0.65,ttr_lemma_chunks_200
40550025,0.39,0.39,ttr_form_chunks_100
35832490,0.1208539167254763,0.1208539167254763,lexical_density
39462929,0.635,0.635,ttr_lemma_chunks_200
26886462,0.7,0.7,ttr_form_chunks_200
24116517,10.0,10.0,n_sentences
37394662,8.0,8.0,n_sentences
33974179,17.2,-17.2,tokens_per_sent
40940244,0.725,0.725,ttr_lemma_chunks_200
34394694,0.7,0.7,ttr_lemma_chunks_200
38958335,0.928746527210328,-0.928746527210328,char_per_tok
21896864,8.839734240803761,-8.839734240803761,upos_dist_DET
40924634,0.715,0.715,ttr_form_chunks_200
32750618,0.635,-0.635,ttr_lemma_chunks_200
37001060,0.71,0.71,ttr_form_chunks_200
39636974,0.41,0.41,ttr_form_chunks_100
40618983,0.69,0.69,ttr_form_chunks_200
39676486,19.114285714285717,-19.114285714285717,tokens_per_sent
38488583,0.43,0.43,ttr_form_chunks_100
37333041,21.115384615384617,-21.115384615384617,tokens_per_sent
39523544,0.1351981351981352,0.1351981351981352,lexical_density
22652339,0.2,0.2,ttr_form_chunks_100
34265730,68.0,-68.0,n_tokens
36320031,0.2799999999999999,0.2799999999999999,ttr_form_chunks_100
27929646,18.76750700280112,-18.76750700280112,subj_post
33077458,8.090093389489105,-8.090093389489105,upos_dist_DET
29131242,12.2654211899352,-12.2654211899352,upos_dist_DET
35941838,57.0,-57.0,n_tokens
36742650,0.19,0.19,ttr_form_chunks_100
38297233,20.454545454545453,20.454545454545453,subj_post
32215563,0.2697003990708202,0.2697003990708202,lexical_density
35983450,0.64,0.64,ttr_lemma_chunks_200
40679356,0.2199999999999999,0.2199999999999999,ttr_form_chunks_100
36542696,0.2299999999999999,0.2299999999999999,ttr_form_chunks_100
37106631,49.0,-49.0,n_tokens
36734760,8.009137942619095,-8.009137942619095,upos_dist_DET
34905747,18.212121212121204,-18.212121212121204,tokens_per_sent
32371062,0.68,0.68,ttr_form_chunks_200
33613798,9.201354960588889,-9.201354960588889,upos_dist_DET
18211612,1.2104502973661848,-1.2104502973661848,char_per_tok
38232214,0.69,0.69,ttr_form_chunks_200
38635861,0.7,0.7,ttr_form_chunks_200
36570215,0.1196568889620274,0.1196568889620274,lexical_density
36102460,0.2099999999999999,0.2099999999999999,ttr_form_chunks_100
16098048,0.1603308857700529,0.1603308857700529,lexical_density
39394493,51.0,-51.0,n_tokens
39716364,0.2,0.2,ttr_form_chunks_100
38506611,8.955667435843647,-8.955667435843647,upos_dist_DET
39646740,45.0,-45.0,n_tokens
26933449,20.151515151515152,-20.151515151515152,tokens_per_sent
32781462,45.0,-45.0,n_tokens
39982452,10.654416505480334,-10.654416505480334,upos_dist_DET
29669205,18.2,-18.2,tokens_per_sent
35422467,8.0,8.0,n_sentences
18188085,1.1442151344590368,1.1442151344590368,char_per_tok
40846830,0.19,0.19,ttr_form_chunks_100
31917433,0.916590563165906,-0.916590563165906,char_per_tok
26350088,0.72,0.72,ttr_form_chunks_200
35869845,8.144983901303835,-8.144983901303835,upos_dist_DET
35337420,0.2299999999999999,0.2299999999999999,ttr_form_chunks_100
30172780,0.9328084355258266,-0.9328084355258266,char_per_tok
36663336,23.07692307692308,23.07692307692308,subj_post
37254574,0.21,0.21,ttr_form_chunks_100
34418044,0.1202452452452452,0.1202452452452452,lexical_density
11751856,0.2099999999999999,0.2099999999999999,ttr_form_chunks_100
39141659,9.122016499246186,-9.122016499246186,upos_dist_DET
34346329,0.22,0.22,ttr_form_chunks_100
28415380,1.0943247279709831,-1.0943247279709831,char_per_tok
28346116,0.1195966111485511,-0.1195966111485511,lexical_density
36994554,0.13773200243586,0.13773200243586,lexical_density
19295413,18.181818181818183,18.181818181818183,subj_post
35424391,10.7560677492579,-10.7560677492579,upos_dist_DET
40529735,0.65,0.65,ttr_lemma_chunks_200
37892477,0.64,0.64,ttr_lemma_chunks_200
30369049,0.1246624662466246,-0.1246624662466246,lexical_density
37360197,47.0,-47.0,n_tokens
31665415,0.1223185855538797,0.1223185855538797,lexical_density
36168354,0.665,0.665,ttr_lemma_chunks_200
40594704,9.568622063470256,-9.568622063470256,upos_dist_DET
35974582,8.0,8.0,n_sentences
34123998,21.05263157894737,21.05263157894737,subj_post
38696435,21.33333333333333,-21.33333333333333,tokens_per_sent
40232724,15.833333333333334,-15.833333333333334,upos_dist_DET
40629073,0.1430082256169212,0.1430082256169212,lexical_density
37111996,1.0096086652690426,-1.0096086652690426,char_per_tok
40003889,0.705,0.705,ttr_form_chunks_200
37978318,0.19,0.19,ttr_form_chunks_100
40502027,0.2199999999999999,0.2199999999999999,ttr_form_chunks_100
38433191,0.64,0.64,ttr_lemma_chunks_200
17399847,19.133333333333336,-19.133333333333336,tokens_per_sent
39215821,0.72,0.72,ttr_form_chunks_200
29864834,10.0,10.0,n_sentences
33584538,48.0,-48.0,n_tokens
21264408,0.65,0.65,ttr_lemma_chunks_200
17212572,8.182027561322021,-8.182027561322021,upos_dist_DET
37473098,0.1237751204118917,0.1237751204118917,lexical_density
29722753,1.015485210629791,-1.015485210629791,char_per_tok
39138406,0.29,0.29,ttr_form_chunks_100
34658354,17.733333333333334,-17.733333333333334,tokens_per_sent
38911748,8.0,8.0,n_sentences
37664238,7.0,7.0,n_sentences
40042438,0.655,0.655,ttr_lemma_chunks_200
38209045,1.2542486771005406,-1.2542486771005406,char_per_tok
32115647,1.4998148148148145,-1.4998148148148145,char_per_tok
37968831,16.999999999999996,-16.999999999999996,tokens_per_sent
39657005,0.123190160282795,0.123190160282795,lexical_density
11269626,0.2899999999999999,0.2899999999999999,ttr_form_chunks_100
30703225,20.0,20.0,subj_post
37960121,0.645,0.645,ttr_lemma_chunks_200
20337799,18.6,-18.6,tokens_per_sent
